abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;3;8192;194994;24576
portal;allgather;1;3;8192;190943;24576
portal;allgather;1;3;8192;187890;24576
portal;allgather;1;3;8192;188404;24576
portal;allgather;1;3;8192;192836;24576
portal;allgather;1;3;8192;192411;24576
portal;allgather;1;3;8192;193748;24576
portal;allgather;1;3;8192;188304;24576
portal;allgather;1;3;8192;166560;24576
portal;allgather;1;3;8192;193837;24576
portal;allgather;1;3;8192;188422;24576
portal;allgather;1;3;8192;163485;24576
portal;allgather;1;3;8192;190013;24576
portal;allgather;1;3;8192;165347;24576
portal;allgather;1;3;8192;189663;24576
portal;allgather;1;3;8192;191230;24576
portal;allgather;1;3;8192;190491;24576
portal;allgather;1;3;8192;165387;24576
portal;allgather;1;3;8192;188239;24576
portal;allgather;1;3;8192;191444;24576
portal;allgather;1;3;8192;191889;24576
portal;allgather;1;3;8192;193723;24576
portal;allgather;1;3;8192;191292;24576
portal;allgather;1;3;8192;194994;24576
portal;allgather;1;3;8192;194389;24576
portal;allgather;1;3;8192;191967;24576
portal;allgather;1;3;8192;125396;24576
portal;allgather;1;3;8192;189086;24576
portal;allgather;1;3;8192;191040;24576
portal;allgather;1;3;8192;188659;24576
portal;allgather;1;3;8192;192573;24576
portal;allgather;1;3;8192;191888;24576
portal;allgather;1;3;8192;193796;24576
portal;allgather;1;3;8192;193754;24576
portal;allgather;1;3;16384;371654;49152
portal;allgather;1;3;16384;361387;49152
portal;allgather;1;3;16384;318489;49152
portal;allgather;1;3;16384;269888;49152
portal;allgather;1;3;16384;371364;49152
portal;allgather;1;3;16384;316436;49152
portal;allgather;1;3;16384;367825;49152
portal;allgather;1;3;16384;371595;49152
portal;allgather;1;3;16384;374347;49152
portal;allgather;1;3;16384;357996;49152
portal;allgather;1;3;16384;310536;49152
portal;allgather;1;3;16384;370902;49152
portal;allgather;1;3;16384;370513;49152
portal;allgather;1;3;16384;368018;49152
portal;allgather;1;3;16384;368037;49152
portal;allgather;1;3;16384;370858;49152
portal;allgather;1;3;16384;315562;49152
portal;allgather;1;3;16384;372812;49152
portal;allgather;1;3;16384;371637;49152
portal;allgather;1;3;16384;371736;49152
portal;allgather;1;3;16384;372014;49152
portal;allgather;1;3;16384;373241;49152
portal;allgather;1;3;16384;372846;49152
portal;allgather;1;3;16384;240411;49152
portal;allgather;1;3;16384;310444;49152
portal;allgather;1;3;16384;370102;49152
portal;allgather;1;3;16384;369981;49152
portal;allgather;1;3;16384;314815;49152
portal;allgather;1;3;16384;357974;49152
portal;allgather;1;3;16384;371591;49152
portal;allgather;1;3;16384;316123;49152
portal;allgather;1;3;16384;370321;49152
portal;allgather;1;3;16384;371595;49152
portal;allgather;1;3;16384;357829;49152
portal;allgather;1;3;16384;318020;49152
portal;allgather;1;3;16384;201639;49152
portal;allgather;1;3;16384;374695;49152
portal;allgather;1;3;16384;313247;49152
portal;allgather;1;3;16384;368907;49152
portal;allgather;1;3;16384;368153;49152
portal;allgather;1;3;16384;369704;49152
portal;allgather;1;3;16384;370508;49152
portal;allgather;1;3;16384;315562;49152
portal;allgather;1;3;16384;239083;49152
portal;allgather;1;3;16384;369088;49152
portal;allgather;1;3;16384;292188;49152
portal;allgather;1;3;16384;374254;49152
portal;allgather;1;3;16384;370339;49152
portal;allgather;1;3;16384;320533;49152
portal;allgather;1;3;16384;370073;49152
portal;allgather;1;3;32768;649140;98304
portal;allgather;1;3;32768;738665;98304
portal;allgather;1;3;32768;728566;98304
portal;allgather;1;3;32768;739129;98304
portal;allgather;1;3;32768;741200;98304
portal;allgather;1;3;32768;737707;98304
portal;allgather;1;3;32768;735612;98304
portal;allgather;1;3;32768;735843;98304
portal;allgather;1;3;32768;629869;98304
portal;allgather;1;3;32768;735817;98304
portal;allgather;1;3;32768;707816;98304
portal;allgather;1;3;32768;739281;98304
portal;allgather;1;3;32768;741199;98304
portal;allgather;1;3;32768;733485;98304
portal;allgather;1;3;32768;741612;98304
portal;allgather;1;3;32768;718578;98304
portal;allgather;1;3;32768;732767;98304
portal;allgather;1;3;32768;736624;98304
portal;allgather;1;3;32768;516065;98304
portal;allgather;1;3;32768;718930;98304
portal;allgather;1;3;32768;741536;98304
portal;allgather;1;3;32768;741361;98304
portal;allgather;1;3;32768;737088;98304
portal;allgather;1;3;32768;739263;98304
portal;allgather;1;3;32768;737165;98304
portal;allgather;1;3;32768;737899;98304
portal;allgather;1;3;32768;728156;98304
portal;allgather;1;3;32768;735789;98304
portal;allgather;1;3;32768;624253;98304
portal;allgather;1;3;32768;611894;98304
portal;allgather;1;3;32768;735433;98304
portal;allgather;1;3;32768;732710;98304
portal;allgather;1;3;32768;741183;98304
portal;allgather;1;3;32768;739290;98304
portal;allgather;1;3;32768;739740;98304
