abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;gather;0;12;120;206639;1440
mailbox;gather;0;12;120;206591;1440
mailbox;gather;0;12;120;208911;1440
mailbox;gather;0;12;120;205677;1440
mailbox;gather;0;12;120;206373;1440
mailbox;gather;0;12;120;204361;1440
mailbox;gather;0;12;120;206390;1440
mailbox;gather;0;12;120;204416;1440
mailbox;gather;0;12;120;206559;1440
mailbox;gather;0;12;120;205597;1440
mailbox;gather;0;12;120;206103;1440
mailbox;gather;0;12;120;206806;1440
mailbox;gather;0;12;120;206712;1440
mailbox;gather;0;12;120;205589;1440
mailbox;gather;0;12;120;206173;1440
mailbox;gather;0;12;120;206624;1440
mailbox;gather;0;12;120;206205;1440
mailbox;gather;0;12;120;205695;1440
mailbox;gather;0;12;120;208903;1440
mailbox;gather;0;12;120;206600;1440
mailbox;gather;0;12;120;206652;1440
mailbox;gather;0;12;120;205499;1440
mailbox;gather;0;12;120;208903;1440
mailbox;gather;0;12;120;205589;1440
mailbox;gather;0;12;120;207800;1440
mailbox;gather;0;12;120;205452;1440
mailbox;gather;0;12;120;208900;1440
mailbox;gather;0;12;120;205588;1440
mailbox;gather;0;12;120;206142;1440
mailbox;gather;0;12;120;205672;1440
mailbox;gather;0;12;120;207912;1440
mailbox;gather;0;12;120;206601;1440
mailbox;gather;0;12;120;206126;1440
mailbox;gather;0;12;120;205499;1440
mailbox;gather;0;12;120;206156;1440
mailbox;gather;0;13;120;217101;1560
mailbox;gather;0;13;120;217456;1560
mailbox;gather;0;13;120;219464;1560
mailbox;gather;0;13;120;217053;1560
mailbox;gather;0;13;120;219486;1560
mailbox;gather;0;13;120;218315;1560
mailbox;gather;0;13;120;220367;1560
mailbox;gather;0;13;120;218347;1560
mailbox;gather;0;13;120;220578;1560
mailbox;gather;0;13;120;218264;1560
mailbox;gather;0;13;120;220625;1560
mailbox;gather;0;13;120;219301;1560
mailbox;gather;0;13;120;219916;1560
mailbox;gather;0;13;120;218038;1560
mailbox;gather;0;13;120;219424;1560
mailbox;gather;0;13;120;218284;1560
mailbox;gather;0;13;120;220387;1560
mailbox;gather;0;13;120;218226;1560
mailbox;gather;0;13;120;220517;1560
mailbox;gather;0;13;120;218039;1560
mailbox;gather;0;13;120;219651;1560
mailbox;gather;0;13;120;218318;1560
mailbox;gather;0;13;120;219962;1560
mailbox;gather;0;13;120;218047;1560
mailbox;gather;0;13;120;220554;1560
mailbox;gather;0;13;120;218830;1560
mailbox;gather;0;13;120;219511;1560
mailbox;gather;0;13;120;218862;1560
mailbox;gather;0;13;120;219573;1560
mailbox;gather;0;13;120;218712;1560
mailbox;gather;0;13;120;220687;1560
mailbox;gather;0;13;120;218172;1560
mailbox;gather;0;13;120;219954;1560
mailbox;gather;0;13;120;218223;1560
mailbox;gather;0;13;120;220365;1560
mailbox;gather;0;13;120;218136;1560
mailbox;gather;0;13;120;220573;1560
mailbox;gather;0;13;120;218176;1560
mailbox;gather;0;13;120;219947;1560
mailbox;gather;0;13;120;218132;1560
mailbox;gather;0;13;120;220582;1560
mailbox;gather;0;13;120;218815;1560
mailbox;gather;0;13;120;219605;1560
mailbox;gather;0;13;120;218879;1560
mailbox;gather;0;13;120;219513;1560
mailbox;gather;0;13;120;218261;1560
mailbox;gather;0;13;120;219728;1560
mailbox;gather;0;13;120;218283;1560
mailbox;gather;0;13;120;220195;1560
mailbox;gather;0;13;120;218097;1560
